SDOM,TYPEQU,NOMRS,CAPACITE,type,idINS,lon,lat
C6,C610,CAMPUS ACADEMY AIX,,Autres,r200N2274400E3946200,5.378101112,43.47592037
C6,C610,INSTITUT NATIONAL DE L'ENSEIGNEMENT A DISTANCE,,Autres,r200N2278400E3950600,5.429178939,43.51430421
C6,C610,CER D'AIX EN PROVENCE,,Autres,r200N2280200E3952800,5.456009825,43.53072992
C6,C610,ECOLE BOULANGERIE NOE,,Autres,r200N2277800E3948800,5.406089837,43.50733602
C6,C610,LTP SACRE COEUR,,Autres,r200N2280000E3952600,5.453410046,43.52835103
C6,C610,INSTITUT D'ETUDES POLITIQUES D'AIX-EN-PROVENCE,,Autres,r200N2280200E3952200,5.446672848,43.53148034
C6,C610,GROUPEMENT DE COOPERATION SANITAIRE DU PAYS D'AIX,,Autres,r200N2279400E3951600,5.43950991,43.52301381
C6,C610,LIGUE PROVENCE ALPES COTE D'AZUR HANDBALL,,Autres,r200N2275000E3947200,5.389064014,43.48150402
C6,C610,PREPA SPORTS,,Autres,r200N2276200E3944200,5.352537735,43.48950905
C6,C610,CENTRE DE RESSOURCES D'EXPERTISE ET DE PERFORMANCE SPORTIVE,,Autres,r200N2277600E3951800,5.444777098,43.50792768
C6,C610,ECOLE NATIONALE DES TECHNICIENS DE L'EQUIPEMENT,,Autres,r200N2276400E3946400,5.378665068,43.49354652
C6,C610,CAVALIERS CLUB HIPPIQUE AIX-MARSEIILLE,,Autres,r200N2278600E3951200,5.435240596,43.51569401
C6,C610,AEP SAINT ELOI,,Autres,r200N2280600E3952400,5.450772213,43.53393553
C6,C610,OGEC SAINTE MARIE,,Autres,r200N2280400E3952000,5.446104356,43.53168678
C6,C610,IFTE AIX,,Autres,r200N2278200E3951400,5.43879496,43.5120136
C6,C610,INSTITUT DE FORMATION A L'ENVIRONNEMENT ET AU DEVELOPPEMENT DURABLE,,Autres,r200N2276400E3942600,5.331579032,43.49096889
C6,C610,COURS COMMERCIAUX CLOVIS HUGUES,,Autres,r200N2279600E3952600,5.453414393,43.52606635
C6,C610,IUT AIX MARSEILLE,,Autres,r200N2278200E3952400,5.452463395,43.51350568
C6,C610,CENTRE ETUDES RECHERCHES TOURISTIQUES,,Autres,r200N2280400E3952000,5.444262125,43.53255275
C6,C610,CESI,,Autres,r200N2275000E3947000,5.386439797,43.48124013
C6,C610,CONSERVATOIRE NATIONAL DES ARTS ET METIERS DE PROVENCE ALPES COTE D4AZUR,,Autres,r200N2280200E3952800,5.456009825,43.53072992
C6,C610,LE PIED A L ETRIER,,Autres,r200N2280600E3951400,5.436518602,43.53452309
C6,C610,EURIDIS MANAGEMENT AIX,,Autres,r200N2280600E3952200,5.446062683,43.53509472
C6,C610,COIFFURE BEAUTE MEDITERRANEE,,Autres,r200N2275400E3946600,5.381698076,43.48354848
C6,C610,CENTRE FP3A,,Autres,r200N2276400E3945600,5.369634434,43.49351977
C6,C610,ENERGYZON,,Autres,r200N2275800E3946600,5.380393027,43.48759195
C6,C610,CODEV,,Autres,r200N2278600E3951000,5.432868484,43.51495693
C6,C610,YNOV-LIM'ART,,Autres,r200N2279400E3951000,5.432754318,43.52367527
C6,C610,SOCIETE INSTITUT TECHNIQUE ET PROFESSIONNEL AIXOIS,,Autres,r200N2279600E3949400,5.412332877,43.52299237
C6,C610,GRETA-CFA PROVENCE,,Autres,r200N2280000E3952800,5.455786656,43.52861826
C6,C610,BTP-CFA AIX LES MILLES,,Autres,r200N2276400E3946000,5.373871222,43.4934216
C6,C610,FOYER SOCIO EDUCATIF SAINTE VICTOIRE,,Autres,r200N2280000E3949800,5.418412997,43.52773295
C6,C610,ACADEMIE D'ART DENTAIRE,,Autres,r200N2278200E3951200,5.436687434,43.51292258
C6,C610,MAESTRIS EDUCTIVE GROUPESUPCOM,,Autres,r200N2278400E3950600,5.429178939,43.51430421
C6,C610,LTP CLOVIS HUGUES,,Autres,r200N2279600E3952600,5.452797387,43.52607355
C6,C610,SUSINI ESTHETIQUE,,Autres,r200N2278400E3950800,5.431688772,43.51459452
C6,C610,LYCEE PROFESSIONNEL GAMBETTA,,Autres,r200N2279000E3953000,5.458418806,43.52002772
C6,C610,ENVOLL CONSEIL ET FORMATION,,Autres,r200N2274800E3947600,5.395296456,43.47934955
C6,C610,VICTORIA,,Autres,r200N2278200E3953800,5.468836071,43.51423584
C6,C610,AVENIR SERVICES FORMATION,,Autres,r200N2275600E3946400,5.378470213,43.48580029
C6,C610,ESGCV,,Autres,r200N2278600E3950800,5.430440202,43.51485528
C6,C610,GIP FCIP DE L'ACADEMIE D'AIX MARSEILLE,,Autres,r200N2276600E3944000,5.349550898,43.49383
C6,C610,LYCEE TECHNOLOGIQUE CELONY,,Autres,r200N2280600E3951400,5.436518602,43.53452309
C6,C610,MERKURE FORMATION,,Autres,r200N2278600E3951000,5.434428054,43.51583602
C7,C701,RESIDENCE UNIVERSITAIRE ARC DE MEYRAN,,Autres,r200N2276800E3952200,5.44941699,43.50007245
C7,C701,RESIDENCE UNIVERSITAIRE BENJAMIN ABRAM,,Autres,r200N2279400E3952200,5.447904018,43.52261012
C7,C701,RESIDENCE UNIVERSITAIRE LI PASSEROUN,,Autres,r200N2278200E3952600,5.453699031,43.51347773
C7,C701,RESIDENCE UNIVERSITAIRE LES GAZELLES,,Autres,r200N2278800E3952600,5.452655357,43.51800206
C7,C701,RESIDENCE UNIVERSITAIRE ESTELAN ENCAGNANE,,Autres,r200N2279600E3951000,5.43434787,43.52381532
C7,C701,RESIDENCE UNIVERSITAIRE LA VERDIERE,,Autres,r200N2280000E3949800,5.417196983,43.52779939
C7,C701,RESIDENCE UNIVERSITAIRE CUQUES,,Autres,r200N2278600E3952600,5.452616962,43.51710279
C7,C701,RESIDENCE UNIVERSITAIRE ARC DE MEYRAN STUDIO,,Autres,r200N2278200E3952600,5.454055577,43.51268942
C7,C701,RESIDENCE UNIVERSITAIRE,,Autres,r200N2280200E3952400,5.450665704,43.53059872
C7,C701,RESIDENCE UNIVERSITAIRE LE JULES VERNE,,Autres,r200N2279200E3950800,5.431761915,43.5211729
C7,C701,RESIDENCE UNIVERSITAIRE RESIDENCE LES GAZELLES,,Autres,r200N2278800E3952400,5.451878385,43.51838032
C7,C701,RESIDENCE UNIVERSITAIRE,,Autres,r200N2278600E3952600,5.453852676,43.51707484
C7,C701,RESIDENCE UNIVERSITAIRE FENOUILLERES,,Autres,r200N2278200E3952000,5.447444214,43.51181877
C7,C701,RESIDENCE UNIVERSITAIRE AVEROES,,Autres,r200N2280200E3949800,5.41850868,43.52957044
C7,C701,RESIDENCE UNIVERSITAIRE LE FELIBRE,,Autres,r200N2279400E3951400,5.438524798,43.52330654
C7,C701,RESIDENCE UNIVERSITAIRE EXTENSION ARC DE MEYRAN,,Autres,r200N2278200E3952600,5.453034275,43.51313397
C7,C701,RESIDENCE UNIVERSITAIRE FOYER LES ABEILLES,,Autres,r200N2279400E3951200,5.43475214,43.52240878
C7,C701,RESIDENCE UNIVERSITAIRE RESIDENCE LA PAULIANE,,Autres,r200N2277600E3952000,5.447412562,43.5069735
C7,C702,RESTAURANT UNIVERSITAIRE FENOUILLERES,,Autres,r200N2278400E3952200,5.448740441,43.51399666
C7,C702,RESTAURANT UNIVERSITAIRE LES GAZELLES,,Autres,r200N2278800E3952400,5.450199992,43.51784971
C7,C702,RESTAURANT UNIVERSITAIRE CAFETERIA I.U.F.M,,Autres,r200N2280400E3952600,5.451277899,43.53304303
C7,C702,RESTAURANT UNIVERSITAIRE CAFETARIA FACULTE DES LETTRES,,Autres,r200N2278800E3952200,5.44804879,43.51779288
C7,C702,RESTAURANT UNIVERSITAIRE CAFETERIA I.A.E,,Autres,r200N2286400E3950600,5.423308581,43.58641357
C7,C702,RESTAURANT UNIVERSITAIRE ARTS ET METIERS,,Autres,r200N2280200E3952800,5.456009825,43.53072992
C7,C702,RESTAURANT UNIVERSITAIRE CUQUES,,Autres,r200N2278600E3952600,5.453814263,43.51617556
C1,C107,ECOLE MATERNELLE PUBLIQUE CENTRE,81,Ecole élémentaire,r200N2258400E3954000,5.48457003,43.33489811
C1,C107,ECOLE MATERNELLE PUBLIQUE POUNCHE (LA,89,Ecole élémentaire,r200N2257000E3954200,5.488764611,43.32365915
C1,C107,ECOLE MATERNELLE PUBLIQUE LOGIS NEUF,181,Ecole élémentaire,r200N2260800E3954200,5.485273069,43.35704094
C1,C107,ECOLE MATERNELLE PUBLIQUE PIE D'AUTRY,131,Ecole élémentaire,r200N2259000E3953600,5.478292092,43.34089681
C1,C107,ECOLE MATERNELLE PUBLIQUE FARANDOLE (LA,118,Ecole élémentaire,r200N2258200E3952200,5.463286102,43.33324286
C1,C108,ECOLE PRIMAIRE PUBLIQUE GONAGUES (DES,228,Ecole élémentaire,r200N2260200E3954200,5.485278934,43.3517396
C1,C108,ECOLE PRIMAIRE PUBLIQUE VAL FLEURI,120,Ecole élémentaire,r200N2256800E3952800,5.471614253,43.320887
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE POUNCHE (LA,376,Ecole élémentaire,r200N2258400E3952600,5.467669887,43.33509328
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE LOGIS NEUF,347,Ecole élémentaire,r200N2260800E3954200,5.486505335,43.35701262
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE CENTRE,156,Ecole élémentaire,r200N2258200E3954000,5.485143212,43.33419092
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE PIE D'AUTRY,268,Ecole élémentaire,r200N2259000E3953600,5.478292092,43.34089681
C2,C201,COLLEGE YVES MONTAND,947,Collège,r200N2258800E3951800,5.458780764,43.33704352
C3,C301,LYCEE GENERAL ET TECHNOLOGIQUE MONTE-CRISTO,798,Lycée,r200N2257000E3953600,5.480105032,43.3229581
C1,C107,ECOLE MATERNELLE PUBLIQUE VICTOR HUGO,119,Ecole élémentaire,r200N2300800E3930200,5.160304937,43.70333961
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE VICTOR HUGO,200,Ecole élémentaire,r200N2300600E3930200,5.160271008,43.70244012
C1,C107,ECOLE MATERNELLE PUBLIQUE ANTIDE BOYER,140,Ecole élémentaire,r200N2253400E3960400,5.565703669,43.29459287
C1,C107,ECOLE MATERNELLE PUBLIQUE LOUISE MICHEL,77,Ecole élémentaire,r200N2255800E3962400,5.588740949,43.31600142
C1,C107,ECOLE MATERNELLE PUBLIQUE BERNARD PALISSY,70,Ecole élémentaire,r200N2252800E3961000,5.573524767,43.28927307
C1,C107,ECOLE MATERNELLE PUBLIQUE TOURTELLE (LA,83,Ecole élémentaire,r200N2252800E3959200,5.551291067,43.28800026
C1,C107,ECOLE MATERNELLE PUBLIQUE PIN VERT,77,Ecole élémentaire,r200N2254400E3960800,5.571306722,43.30207549
C1,C107,ECOLE MATERNELLE PUBLIQUE VICTOR HUGO,87,Ecole élémentaire,r200N2254200E3961000,5.573580514,43.30036889
C1,C107,ECOLE MATERNELLE PUBLIQUE GARENNE (LA,97,Ecole élémentaire,r200N2251600E3958800,5.548313013,43.27637024
C1,C107,ECOLE MATERNELLE PUBLIQUE NELSON MANDELA,145,Ecole élémentaire,r200N2252000E3959400,5.554624851,43.27982126
C1,C107,ECOLE MATERNELLE PUBLIQUE PASSONS (LES,100,Ecole élémentaire,r200N2253400E3961400,5.578683135,43.29388233
C1,C107,ECOLE MATERNELLE PUBLIQUE JEAN MERMOZ,144,Ecole élémentaire,r200N2252600E3961000,5.575097406,43.28659715
C1,C107,ECOLE MATERNELLE PUBLIQUE VALRIANT,127,Ecole élémentaire,r200N2252600E3958800,5.547479625,43.28539011
C1,C107,ECOLE MATERNELLE PUBLIQUE GAIMARD,65,Ecole élémentaire,r200N2253200E3960800,5.572414322,43.29199963
C1,C107,ECOLE MATERNELLE PUBLIQUE PAUL ELUARD,100,Ecole élémentaire,r200N2252800E3959400,5.554387734,43.28783719
C1,C107,ECOLE MATERNELLE PUBLIQUE MARIE MAURON,83,Ecole élémentaire,r200N2252400E3957800,5.536284601,43.28295341
C1,C108,ECOLE PRIMAIRE PRIVEE CLUB AMADEUS,79,Ecole élémentaire,r200N2255600E3960200,5.563522336,43.31414525
C1,C108,ECOLE PRIMAIRE PRIVEE SAINTE MARIE,362,Ecole élémentaire,r200N2253000E3961000,5.574975141,43.29028211
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE TOURTELLE (LA,133,Ecole élémentaire,r200N2252800E3959200,5.552521825,43.28797119
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE ANTIDE BOYER,273,Ecole élémentaire,r200N2253600E3960400,5.566380196,43.29484321
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE CHAULAN,218,Ecole élémentaire,r200N2253000E3960800,5.572374211,43.29110054
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE BEAUDINARD,178,Ecole élémentaire,r200N2255600E3962200,5.58827593,43.31535506
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE PIN VERT,255,Ecole élémentaire,r200N2254400E3960800,5.571306722,43.30207549
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE PERUSSONNE,206,Ecole élémentaire,r200N2252200E3958200,5.541127988,43.28103957
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE NELSON MANDELA,368,Ecole élémentaire,r200N2252000E3959200,5.553434075,43.28074943
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE PASSONS (LES,186,Ecole élémentaire,r200N2253400E3961400,5.577945323,43.29366781
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE JEAN MERMOZ 1,113,Ecole élémentaire,r200N2252600E3961000,5.575346902,43.28650084
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE JEAN MERMOZ 2,148,Ecole élémentaire,r200N2252600E3961200,5.576124309,43.28642912
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE CAMP MAJOR,172,Ecole élémentaire,r200N2252600E3958600,5.545881383,43.2854267
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE VICTOR HUGO,117,Ecole élémentaire,r200N2254200E3961200,5.574964485,43.30067407
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE PAUL ELUARD,161,Ecole élémentaire,r200N2252600E3959000,5.55121151,43.28620208
C2,C201,COLLEGE LOU GARLABAN,776,Collège,r200N2252000E3958800,5.548361499,43.28045888
C2,C201,COLLEGE NATHALIE SARRAUTE,596,Collège,r200N2254000E3960200,5.564793765,43.2992674
C2,C201,COLLEGE PRIVE STE MARIE,373,Collège,r200N2253000E3961000,5.574975141,43.29028211
C2,C201,COLLEGE JOSEPH LAKANAL,731,Collège,r200N2252600E3961600,5.582019377,43.28637031
C3,C301,LYCEE GENERAL ET TECHNOLOGIQUE FREDERIC JOLIOT-CURIE,1837,Lycée,r200N2253200E3959800,5.560094461,43.29214739
C3,C301,LYCEE GEN.ET TECHNOL.PRIVE STE MARIE,353,Lycée,r200N2253200E3960800,5.571108917,43.29173818
C3,C302,LYCEE PROFESSIONNEL GUSTAVE EIFFEL,359,Lycée,r200N2252600E3959000,5.549036003,43.28532064
C4,C409,ECOLE DE FORMATION ARTISTIQUE CEFEDEM-SUD,,Autres,r200N2253000E3960600,5.569656148,43.29014934
C4,C410,CENTRE DE FORMATION DU CH EDMOND GARCIN - AUBAGNE -,,Autres,r200N2253000E3960200,5.56355372,43.28972322
C5,C501,SC ART TECH IMAGE SON AMU UNIVERSITE AIX-MARSEILLE,,Autres,r200N2253000E3960600,5.569280194,43.29011526
C5,C501,FAC SC SPORT (AUBAGNE FALLEN FACULTE DES SCIENCES DU SPORT AUBAGNE,,Autres,r200N2253400E3960400,5.565650709,43.29344703
C5,C501,FAC SC SPORT (AUBAGNE COMBES AIX-MARSEILLE UNIVERSITE,,Autres,r200N2252800E3960400,5.567893291,43.28900464
C6,C610,LE COMPLEXE D'ENORA,,Autres,r200N2251800E3963600,5.606616202,43.28165653
C6,C610,FEDERATION NATIONALE DE LA COIFFURE PACA,,Autres,r200N2252800E3957600,5.532816545,43.28674159
C6,C610,COLLEGE LAKANAL,,Autres,r200N2252000E3962000,5.588011498,43.2826268
C6,C610,ECOLE INFIRMIERES CHG,,Autres,r200N2253200E3960200,5.563464099,43.29157896
C6,C610,RI7,,Autres,r200N2252400E3963200,5.602981815,43.28676739
C6,C610,M2S FORMATION AUBAGNE,,Autres,r200N2253200E3960000,5.562289263,43.29238851
C6,C610,INSTITUT LA FORBINE - ECOLE HOTELIERE DE PROVENCE,,Autres,r200N2251800E3957800,5.534908556,43.27879199
C6,C610,LYCEE POLYVALENT JOLIOT-CURIE FREDERIC,,Autres,r200N2253200E3959800,5.560094461,43.29214739
C1,C107,ECOLE MATERNELLE PUBLIQUE LOUIS ARAGON,97,Ecole élémentaire,r200N2261800E3967200,5.644592599,43.37286111
C1,C107,ECOLE MATERNELLE PUBLIQUE JEAN ROSTAND,130,Ecole élémentaire,r200N2261400E3966200,5.633137109,43.36853477
C1,C108,ECOLE PRIMAIRE PUBLIQUE JULES FERRY,216,Ecole élémentaire,r200N2262400E3970200,5.681926097,43.38076597
C1,C108,ECOLE PRIMAIRE PUBLIQUE CLAIRE DAUPHIN,188,Ecole élémentaire,r200N2261400E3967200,5.643864002,43.36867751
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE LOUIS ARAGON,197,Ecole élémentaire,r200N2261800E3967200,5.644592599,43.37286111
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE JEAN ROSTAND,246,Ecole élémentaire,r200N2261400E3966200,5.632602576,43.3688576
C2,C201,COLLEGE UBELKA,751,Collège,r200N2261400E3967400,5.648117807,43.37000225
C1,C108,ECOLE PRIMAIRE PUBLIQUE AURONS,46,Ecole élémentaire,r200N2296600E3929600,5.15636889,43.66471121
C1,C108,ECOLE PRIMAIRE PUBLIQUE PALAMEDE DE FORBIN,73,Ecole élémentaire,r200N2292600E3931000,5.176852861,43.63060086
C1,C108,ECOLE PRIMAIRE PUBLIQUE BEAURECUEIL,60,Ecole élémentaire,r200N2277600E3960000,5.544980903,43.51072331
C1,C108,ECOLE PRIMAIRE PUBLIQUE ELIANE D'AMORE,208,Ecole élémentaire,r200N2268000E3962800,5.587074041,43.42573258
C1,C107,ECOLE MATERNELLE PUBLIQUE IRENE JOLIOT CURIE,57,Ecole élémentaire,r200N2276200E3930000,5.175891049,43.48186451
C1,C107,ECOLE MATERNELLE PUBLIQUE DANIELLE CASANOVA,63,Ecole élémentaire,r200N2275400E3929400,5.170573051,43.47544502
C1,C107,ECOLE MATERNELLE PUBLIQUE GEORGES DEZARNAUD,61,Ecole élémentaire,r200N2276000E3929400,5.170176441,43.48076807
C1,C107,ECOLE MATERNELLE PUBLIQUE PAUL LANGEVIN,60,Ecole élémentaire,r200N2277000E3929800,5.173471693,43.4886028
C1,C107,ECOLE MATERNELLE PUBLIQUE PABLO PICASSO,94,Ecole élémentaire,r200N2276800E3929000,5.165189966,43.487102
C1,C108,ECOLE PRIMAIRE PRIVEE NOTRE-DAME DE CADEROT,166,Ecole élémentaire,r200N2276000E3929200,5.167541292,43.47904045
C1,C108,ECOLE PRIMAIRE PUBLIQUE EMILE ZOLA,294,Ecole élémentaire,r200N2277000E3928600,5.160285823,43.48772895
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE GEORGES DEZARNAUD,116,Ecole élémentaire,r200N2276000E3929400,5.170176441,43.48076807
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE PAUL LANGEVIN,113,Ecole élémentaire,r200N2277000E3929800,5.173471693,43.4886028
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE FREDERIC MISTRAL,117,Ecole élémentaire,r200N2275400E3929400,5.169509227,43.47392935
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE PABLO PICASSO,200,Ecole élémentaire,r200N2276800E3929000,5.165201001,43.48705696
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE VAILLANT-COUTURIER,117,Ecole élémentaire,r200N2276000E3929400,5.170492264,43.48060181
C2,C201,COLLEGE FERNAND LEGER,703,Collège,r200N2277000E3928600,5.15860075,43.48773974
C1,C107,ECOLE MATERNELLE PUBLIQUE BERGERIE (LA,102,Ecole élémentaire,r200N2273000E3949400,5.416883513,43.46368394
C1,C107,ECOLE MATERNELLE PUBLIQUE VIRGINIE DEDIEU,102,Ecole élémentaire,r200N2270200E3948600,5.409594444,43.43912894
C1,C107,ECOLE MATERNELLE PUBLIQUE CENTRE LES PINS,132,Ecole élémentaire,r200N2272000E3949400,5.419072837,43.45484808
C1,C107,ECOLE MATERNELLE PUBLIQUE SALLE (LA,126,Ecole élémentaire,r200N2270400E3949600,5.422129765,43.44040797
C1,C108,ECOLE PRIMAIRE PRIVEE PEREL,16,Ecole élémentaire,r200N2270000E3948000,5.403092223,43.43651041
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE CENTRE,258,Ecole élémentaire,r200N2271600E3949600,5.422624477,43.45116836
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE VIRGINIE DEDIEU,195,Ecole élémentaire,r200N2270200E3948600,5.409594444,43.43912894
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE BERGERIE (LA,186,Ecole élémentaire,r200N2273000E3949400,5.416883513,43.46368394
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE SALLE (LA,269,Ecole élémentaire,r200N2270400E3949600,5.422129765,43.44040797
C2,C201,COLLEGE GEORGES BRASSENS,657,Collège,r200N2270000E3948400,5.408913624,43.43743366
C2,C201,ETABLISSEMENT SECONDAIRE PRIVE ISI UNIVERSITE DES PETITS,,Collège,r200N2269000E3947000,5.39007515,43.42761086
C5,C504,ECOLE OSTEOPATHIE ANIMALE ANIMOSTEO,,Autres,r200N2269200E3947000,5.390794296,43.42847345
C6,C610,ICADEMIE,,Autres,r200N2269800E3947600,5.397419379,43.43449699
C1,C107,ECOLE MATERNELLE PUBLIQUE HAMEAUX (DES,68,Ecole élémentaire,r200N2265400E3964600,5.609411469,43.40368658
C1,C107,ECOLE MATERNELLE PUBLIQUE ISIDORE GAUTIER,126,Ecole élémentaire,r200N2264200E3963400,5.596884809,43.39292674
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE PAUL ELUARD,232,Ecole élémentaire,r200N2264400E3963800,5.600482746,43.3942035
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE HAMEAUX (DES,118,Ecole élémentaire,r200N2265400E3964600,5.609411469,43.40368658
C1,C107,ECOLE MATERNELLE PUBLIQUE LA TREBILLANE RENE CASSIN,104,Ecole élémentaire,r200N2273000E3944400,5.356596739,43.46079324
C1,C107,ECOLE MATERNELLE PUBLIQUE PETIT LAC,126,Ecole élémentaire,r200N2273600E3944000,5.352253017,43.46618996
C1,C107,ECOLE MATERNELLE PUBLIQUE CENTRE,113,Ecole élémentaire,r200N2270600E3946400,5.382678774,43.44125323
C1,C108,ECOLE PRIMAIRE PRIVEE MONTESSORI INTERNATIONALE DE CABRIES,46,Ecole élémentaire,r200N2271200E3944200,5.356123568,43.44576262
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE LA TREBILLANE-RENE CASSIN,228,Ecole élémentaire,r200N2273000E3944400,5.356596739,43.46079324
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE ZAC DU PETIT LAC,223,Ecole élémentaire,r200N2273600E3944000,5.352253017,43.46618996
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE AUGUSTE BENOIT,213,Ecole élémentaire,r200N2270800E3946200,5.379050799,43.44313311
C2,C201,COLLEGE MARIE MAURON,605,Collège,r200N2271200E3944400,5.356909411,43.44541719
C3,C303,CENTRE FORM PROF LADS-JOCKEYS AFASEC DE CABRIES,54,Lycée,r200N2270200E3943200,5.344851242,43.4356457
C6,C603,CENTRE FORM PROF LADS-JOCKEYS AFASEC DE CABRIES,77,Autres,r200N2270200E3943200,5.344851242,43.4356457
C6,C610,CENTRE AFASEC,,Autres,r200N2271400E3942600,5.33596402,43.44677087
C1,C107,ECOLE MATERNELLE PUBLIQUE JEAN MOULIN,68,Ecole élémentaire,r200N2264800E3959200,5.544975985,43.39615671
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE JEAN MOULIN,151,Ecole élémentaire,r200N2264800E3959400,5.546169283,43.39522855
C1,C107,ECOLE MATERNELLE PUBLIQUE SIMONE THOULOUZE,157,Ecole élémentaire,r200N2260200E3927400,5.155875436,43.33645349
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE SIMONE THOULOUZE,264,Ecole élémentaire,r200N2260200E3927400,5.155875436,43.33645349
C1,C107,ECOLE MATERNELLE PUBLIQUE CAP CANAILLE,127,Ecole élémentaire,r200N2245000E3957800,5.540350011,43.21696483
C1,C108,ECOLE PRIMAIRE PRIVEE SAINTE CLAIRE,152,Ecole élémentaire,r200N2244800E3957800,5.539676384,43.21491921
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE LERICHE MISTRAL,204,Ecole élémentaire,r200N2245000E3957800,5.540350011,43.21696483
C2,C201,COLLEGE LES GORGUETTES GILBERT RASTOIN,676,Collège,r200N2246400E3957400,5.535976164,43.22954919
C1,C107,ECOLE MATERNELLE PUBLIQUE MUSCATELLE (LA,85,Ecole élémentaire,r200N2244200E3965200,5.632557555,43.21264146
C1,C108,ECOLE PRIMAIRE PUBLIQUE JEAN D'ORMESSON,155,Ecole élémentaire,r200N2244000E3964600,5.625249382,43.21076874
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE ALBERT BLANC,138,Ecole élémentaire,r200N2244200E3965200,5.632926341,43.21403935
C1,C108,ECOLE PRIMAIRE CHANTE PIE,243,Ecole élémentaire,r200N2302200E3937400,5.24774057,43.72030931
C1,C107,ECOLE MATERNELLE PUBLIQUE SAINTE-VICTOIRE,72,Ecole élémentaire,r200N2274800E3961000,5.56015286,43.48761264
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE SAINTE VICTOIRE,138,Ecole élémentaire,r200N2275000E3961400,5.565173229,43.48929431
C1,C107,ECOLE MATERNELLE PUBLIQUE PIERRE BROSSOLETTE,105,Ecole élémentaire,r200N2265400E3928200,5.164019049,43.38449861
C1,C107,ECOLE MATERNELLE PUBLIQUE MARIE ET PIERRE CURIE,252,Ecole élémentaire,r200N2265800E3927800,5.156851423,43.38793103
C1,C107,ECOLE MATERNELLE PUBLIQUE MIREILLE FERAUD FOESSER,146,Ecole élémentaire,r200N2265800E3929000,5.171923123,43.38808415
C1,C107,ECOLE MATERNELLE PUBLIQUE MARIE MAURON,113,Ecole élémentaire,r200N2267400E3924400,5.113749657,43.39941909
C1,C107,ECOLE MATERNELLE PUBLIQUE MICHEL SERVES,137,Ecole élémentaire,r200N2265400E3927800,5.158190684,43.38385901
C1,C108,ECOLE ELEMENTAIRE PRIVEE COULEURS D'AVENIR,37,Ecole élémentaire,r200N2266400E3926800,5.143960553,43.39172037
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE ROGER SALENGRO,435,Ecole élémentaire,r200N2265600E3928200,5.161773194,43.38551455
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE RENE PERRIN,203,Ecole élémentaire,r200N2267000E3924600,5.117337453,43.39634276
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE JEAN JAURES,362,Ecole élémentaire,r200N2265200E3928400,5.16565549,43.38202851
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE MIREILLE FERAUD FOESSER,352,Ecole élémentaire,r200N2265800E3929000,5.171923123,43.38808415
C2,C201,COLLEGE AMANDEIRETS (LES,864,Collège,r200N2265000E3929000,5.172431575,43.38021356
C6,C610,IFREC (INSTITUT FORMATION RECLASSEMENT ET CONSEILS),,Autres,r200N2264400E3929800,5.183810377,43.37614541
C6,C610,FEBE FOMRATIONS,,Autres,r200N2266400E3926600,5.14133326,43.39268718
