idINS,dep,insee_com,IRIS,emp,emp_resident
r200N2268400E3986600,83,83116,831160104,0.21130068726612888,0.009611625426185226
r200N2268400E3986800,83,83116,831160104,0.21862331151166625,0.009944716256581637
r200N2268400E3987000,83,83116,831160104,0.20018968474399673,0.009106209207554438
r200N2268400E3987200,83,83116,831160104,0.19554434012561847,0.008894902216436315
r200N2268400E3991800,83,83140,831400000,0.14064326488927725,0.00606278607647968
r200N2268400E3992000,83,83140,831400000,0.14146168422221342,0.006098066125903685
r200N2268400E3992200,83,83140,831400000,0.1433964724030689,0.006181470097313641
r200N2268600E3898200,13,13078,130780101,0.7567476045209951,0.7567476045209951
r200N2268600E3898400,13,13078,130780101,0.6916268480022159,0.6916268480022159
r200N2268600E3898600,13,13078,130780103,2.194140724670456,1.924968837946261
r200N2268600E3898800,13,13078,130780103,0.6864416735529166,0.6864416735529166
r200N2268600E3899200,13,13078,130780104,27.664467200555986,24.044274673144134
r200N2268600E3899400,13,13078,130780104,0.6487728180000687,0.6487728180000687
r200N2268600E3899800,13,13078,130780101,22.001080843451533,18.49200542611897
r200N2268600E3913200,13,13077,130770101,0.0837213350173991,0.0837213350173991
r200N2268600E3913400,13,13077,130770101,111.57810144540306,104.41913152752134
r200N2268600E3913600,13,13077,130770102,84.32158293865277,79.69748170741734
r200N2268600E3913800,13,13077,130770102,69.81008178482854,65.4347347283055
r200N2268600E3914000,13,13077,130770102,50.869432965181225,47.483400302983426
r200N2268600E3914600,13,13077,130770108,0.10511279146393405,0.10511279146393405
r200N2268600E3915800,13,13056,130560111,0.09475272164694347,0.08922871437016253
r200N2268600E3916200,13,13056,130560111,188.08610708350056,178.7895390220457
r200N2268600E3917000,13,13056,130560111,46.60780025433699,41.89885159476413
r200N2268600E3917400,13,13056,130560111,71.66687699383114,67.12155438410431
r200N2268600E3917600,13,13056,130560111,16.487931934495876,16.055084598471783
r200N2268600E3918000,13,13056,130560111,0.10269216388678008,0.09670529352866354
r200N2268600E3918400,13,13056,130560110,0.07949157134389119,0.07485727682533821
r200N2268600E3918600,13,13056,130560110,7.189590375683388,6.999713436641398
r200N2268600E3918800,13,13056,130560110,101.79631632162065,97.97442998550767
r200N2268600E3919000,13,13056,130560108,55.35423363107476,53.90988041459849
r200N2268600E3919200,13,13056,130560108,58.76093507432695,57.15340304564485
r200N2268600E3919400,13,13056,130560108,55.0941465361605,52.58047951038065
r200N2268600E3919600,13,13056,130560108,129.26554151433095,123.60164027630859
r200N2268600E3919800,13,13056,130560108,40.71232915860163,38.91300318676158
r200N2268600E3931400,13,13054,130540102,0.06864417702211004,0.05528906021581009
r200N2268600E3931600,13,13054,130540102,0.059665895328506274,0.04805755451894268
r200N2268600E3931800,13,13054,130540102,0.05790116880350014,0.04663616562132251
r200N2268600E3932000,13,13054,130540106,5.6493197652509615,5.362910542581171
r200N2268600E3932200,13,13054,130540106,111.61314916778493,105.9627561669926
r200N2268600E3932400,13,13054,130540103,8.56581083166147,8.135721415595714
r200N2268600E3932600,13,13054,130540103,54.40599114501071,51.89560587603669
r200N2268600E3932800,13,13054,130540107,103.89519309242567,99.03791848631676
r200N2268600E3933000,13,13054,130540107,0.05688934846116145,0.04582120070715176
r200N2268600E3933200,13,13054,130540107,0.061473313010458545,0.04951332876502902
r200N2268600E3933400,13,13054,130540112,0.055620300859792464,0.04479905356674363
r200N2268600E3933600,13,13054,130540112,52.600623666573746,50.21933982165569
r200N2268600E3933800,13,13054,130540113,16.443838113723817,15.624540217902256
r200N2268600E3934000,13,13102,131020101,0.07452630566059605,0.07452630566059605
r200N2268600E3934200,13,13102,131020101,0.076066466597509,0.076066466597509
r200N2268600E3934400,13,13102,131020101,88.84534983503593,88.40816546121717
r200N2268600E3934600,13,13102,131020101,0.08296518014590118,0.08296518014590118
r200N2268600E3934800,13,13102,131020101,38.87678912870725,37.38319569192721
r200N2268600E3935000,13,13102,131020102,35.6558046199234,34.267602276584064
r200N2268600E3935200,13,13102,131020102,67.57684990173502,64.93893729009338
r200N2268600E3935400,13,13102,131020102,55.40998785774342,49.823876181388165
r200N2268600E3935600,13,13102,131020102,0.08765295893531337,0.08765295893531337
r200N2268600E3935800,13,13102,131020103,0.08098696506215014,0.08098696506215014
r200N2268600E3936000,13,13102,131020103,0.07864842959929547,0.07864842959929547
r200N2268600E3936200,13,13102,131020103,36.11627339944645,34.11748221921432
r200N2268600E3937200,13,13117,131170206,139.9098321552645,127.44232098065349
r200N2268600E3937600,13,13071,130710104,103.90989246611042,100.7820660021051
r200N2268600E3938200,13,13071,130710104,164.82891965827565,155.35611659290936
r200N2268600E3938400,13,13071,130710104,9.831909962112878,9.468169913519255
r200N2268600E3938800,13,13071,130710104,45.88643407768014,44.18882559412802
r200N2268600E3939000,13,13071,130710103,95.96065414205816,91.14125428720918
r200N2268600E3939200,13,13071,130710103,76.40097704933727,72.26619232466588
r200N2268600E3939400,13,13071,130710103,11.458890534112124,11.034958926136817
r200N2268600E3940000,13,13071,130710103,7.116189598003381,6.952716362426613
r200N2268600E3940600,13,13071,130710103,7.116189598003381,6.952716362426613
r200N2268600E3940800,13,13071,130710103,7.116189598003381,6.952716362426613
r200N2268600E3943000,13,13019,130190102,0.08340815849020378,0.08340815849020378
r200N2268600E3943200,13,13019,130190102,0.08499798900785012,0.08499798900785012
r200N2268600E3943400,13,13019,130190102,0.09429314268092288,0.09429314268092288
r200N2268600E3943600,13,13019,130190102,0.09199412812138169,0.09199412812138169
r200N2268600E3943800,13,13019,130190102,0.09199412812138169,0.09199412812138169
r200N2268600E3945200,13,13019,130190103,24.20932506277371,22.968598262963503
r200N2268600E3946400,13,13015,130150101,10.074405786588736,9.129002756753271
r200N2268600E3946600,13,13015,130150101,153.36352582785446,136.76952567550725
r200N2268600E3947000,13,13015,130150101,177.46580217421138,159.06896888569975
r200N2268600E3947200,13,13015,130150101,0.011808505070192616,0.011808505070192616
r200N2268600E3947600,13,13015,130150101,0.0128803046654592,0.0128803046654592
r200N2268600E3948600,13,13015,130150101,0.013202194861735048,0.013202194861735048
r200N2268600E3951000,13,13107,131070102,0.04532600046184696,0.04532600046184696
r200N2268600E3951200,13,13107,131070102,0.04588829201486299,0.04588829201486299
r200N2268600E3951400,13,13107,131070102,0.04625464281333382,0.04625464281333382
r200N2268600E3951600,13,13107,131070102,0.04769323445960857,0.04769323445960857
r200N2268600E3951800,13,13107,131070102,0.05214647299394104,0.05214647299394104
r200N2268600E3952000,13,13107,131070102,0.04660403650739059,0.04660403650739059
r200N2268600E3952200,13,13107,131070102,0.04561765983119215,0.04561765983119215
r200N2268600E3952400,13,13107,131070102,0.04612680371574604,0.04612680371574604
r200N2268600E3952600,13,13107,131070102,0.04660403650739059,0.04660403650739059
r200N2268600E3952800,13,13107,131070102,0.04727955330415104,0.04727955330415104
r200N2268600E3953200,13,13062,130620000,19.826225446527495,19.365476463790685
r200N2268600E3953400,13,13062,130620000,52.576766164230655,52.116017181493845
r200N2268600E3953800,13,13062,130620000,2.3041566794492327,2.1705495501069043
r200N2268600E3954200,13,13062,130620000,21.181751400186894,20.689500848686713
r200N2268600E3954400,13,13062,130620000,8.840113447958624,8.634674783427634
r200N2268600E3954800,13,13062,130620000,8.840113447958624,8.634674783427634
r200N2268600E3958400,13,13046,130460000,3.463109893052855,3.262300557674495
r200N2268600E3959200,13,13046,130460000,2.454808759141583,2.2995607122545447
r200N2268600E3959400,13,13046,130460000,32.79291456891489,29.97798432892802
r200N2268600E3967200,13,13072,130720000,0.09678622909210707,0.09678622909210707
r200N2268600E3967400,13,13072,130720000,0.09153516326003129,0.09153516326003129
r200N2268600E3969400,13,13110,131100102,0.16197360271886682,0.14067167383455276
r200N2268600E3969600,13,13110,131100102,0.16895467293784677,0.1467346298741548
r200N2268600E3969800,13,13110,131100102,0.15802443250007253,0.13724187801838147
r200N2268600E3970000,13,13110,131100102,0.16197360271886682,0.14067167383455276
r200N2268600E3970200,13,13110,131100102,0.15075858133230866,0.13093159394464807
r200N2268600E3970400,13,13110,131100102,0.14685632879719104,0.1275425454415232
r200N2268600E3970600,13,13110,131100102,0.14505314815212114,0.12597650977083236
r200N2268600E3970800,13,13110,131100102,0.14831650038110883,0.12881068282531577
r200N2268600E3971000,13,13110,131100102,0.1514949909616116,0.131571154795571
