idINS,lon,lat,sprincp,cconac,type
r200N2336400E3909000,4.871163619,44.01132742,30,86270,sante
r200N2316200E3925400,5.089423351,43.83894438,117,86211,sante
r200N2315800E3925400,5.090431709,43.8364153,69,86245,sante
r200N2315800E3925400,5.090431709,43.8364153,15,86245,sante
r200N2315800E3925400,5.090431709,43.8364153,15,86245,sante
r200N2315800E3925400,5.090431709,43.8364153,5,86245,sante
r200N2315800E3925400,5.090431709,43.8364153,44,86245,sante
r200N2316000E3925000,5.084587013,43.83663855,20,86270,sante
r200N2316400E3924600,5.079809771,43.84164142,136,86212,sante
r200N2316600E3924600,5.080945282,43.84186654,275,86245,sante
r200N2326600E3918400,4.995914583,43.92910914,26,86245,sante
r200N2326600E3918600,4.996594735,43.92871913,38,86245,sante
r200N2326600E3918400,4.995284365,43.92878676,30,86270,sante
r200N2353800E4051200,6.628837026,44.24059665,59,86211,sante
r200N2323000E4052800,6.666416869,43.96432378,130,86211,sante
r200N2323400E4052800,6.666253771,43.96734976,47,86245,sante
r200N2323200E4053000,6.667350766,43.96526276,60,86211,sante
r200N2338800E4018400,6.22867581,44.09166405,110,8621Z,sante
r200N2338800E4018400,6.22867581,44.09166405,23,8621Z,sante
r200N2338800E4019000,6.235692177,44.09238466,34,86269,sante
r200N2337200E4015000,6.188952432,44.07575053,130,86242,sante
r200N2339200E4019000,6.23569656,44.09515756,60,86211,sante
r200N2338800E4018800,6.233805678,44.09239542,44,86211,sante
r200N2338800E4018800,6.233663894,44.09228839,146,86245,sante
r200N2338800E4018800,6.233805678,44.09239542,60,86212,sante
r200N2338800E4018800,6.234227288,44.09256253,133,86211,sante
r200N2338800E4018800,6.23423266,44.09207955,60,86245,sante
r200N2338800E4018800,6.233300436,44.0921711,5,86270,sante
r200N2338800E4018800,6.233779027,44.09160629,70,86231,sante
r200N2337200E4014800,6.186594402,44.07555507,240,86256,sante
r200N2337200E4014800,6.186594402,44.07555507,138,86245,sante
r200N2337200E4014800,6.186594402,44.07555507,85,86245,sante
r200N2338000E4016000,6.20110942,44.08271862,90,86245,sante
r200N2337200E4015600,6.196075575,44.07526876,40,86211,sante
r200N2338600E4019200,6.23866494,44.09040216,11,86212,sante
r200N2338600E4019200,6.23866494,44.09040216,27,86212,sante
r200N2338600E4019200,6.23866494,44.09040216,24,86211,sante
r200N2338600E4019200,6.23866494,44.09040216,15,86211,sante
r200N2338600E4019200,6.23866494,44.09040216,29,86232,sante
r200N2338800E4019000,6.237302449,44.09122467,69,86249,sante
r200N2368200E4056200,6.683370024,44.37174278,41,86211,sante
r200N2339000E4001800,6.023053936,44.08593597,40,86211,sante
r200N2338600E4001800,6.02382692,44.08256004,60,86211,sante
r200N2326000E3981600,5.779045383,43.9579604,65,86212,sante
r200N2326000E3981800,5.782183255,43.95960145,44,86245,sante
r200N2325800E3981400,5.77801899,43.95758037,28,86212,sante
r200N2325800E3981400,5.77801899,43.95758037,40,86270,sante
r200N2326000E3981600,5.779424321,43.95859908,38,86211,sante
r200N2326200E3981600,5.779600446,43.96049358,123,86245,sante
r200N2326200E3981600,5.778730283,43.95992832,60,86245,sante
r200N2326000E3981600,5.779032126,43.95924885,240,86211,sante
r200N2326000E3981400,5.778296017,43.95871381,110,86230,sante
r200N2303400E3989000,5.886423525,43.75858199,128,86270,sante
r200N2303200E3989200,5.888523644,43.75774045,36,86211,sante
r200N2334400E4002200,6.029520601,44.0451291,35,86245,sante
r200N2334600E4002200,6.029920358,44.04685833,31,86211,sante
r200N2334600E4002200,6.030717328,44.04577344,97,86211,sante
r200N2333800E4010000,6.127751334,44.04269531,103,86245,sante
r200N2323600E3980400,5.765679522,43.93624438,58,86211,sante
r200N2323400E3980400,5.766293864,43.93481198,140,86270,sante
r200N2312000E3981200,5.783916446,43.83198505,76,86211,sante
r200N2312000E3981200,5.783266682,43.83292778,47,86228,sante
r200N2312200E3981200,5.78298134,43.83390885,90,86270,sante
r200N2312200E3981200,5.782922021,43.83331724,28,86231,sante
r200N2312000E3981400,5.78592939,43.83276025,90,86211,sante
r200N2312000E3981200,5.784406221,43.83155712,70,86270,sante
r200N2311800E3981200,5.783569558,43.83082323,88,86212,sante
r200N2311600E3981400,5.786025515,43.82938149,83,86211,sante
r200N2333000E3997600,5.974726966,44.02941778,90,86211,sante
r200N2333200E3998000,5.978062621,44.03147975,40,86211,sante
r200N2367600E4003800,6.029120427,44.34385644,31,86245,sante
r200N2367600E4003800,6.029120427,44.34385644,37,86211,sante
r200N2320600E3992400,5.917737501,43.91587208,45,86245,sante
r200N2321000E3992600,5.918664267,43.91838595,67,86245,sante
r200N2320400E3992400,5.91827079,43.91446533,56,86211,sante
r200N2320600E3992800,5.922876676,43.91647495,84,86268,sante
r200N2320400E3992200,5.91521309,43.91409586,150,86211,sante
r200N2320400E3992200,5.915841636,43.91412154,70,86245,sante
r200N2345000E3996800,5.957381004,44.13747817,21,86211,sante
r200N2344600E3996800,5.955775295,44.13321469,87,86270,sante
r200N2332800E3995000,5.941380272,44.02735851,57,86245,sante
r200N2332800E3995000,5.941380272,44.02735851,57,86212,sante
r200N2332800E3994800,5.938265393,44.02603051,34,86211,sante
r200N2333000E3994800,5.939191967,44.02732475,30,86270,sante
r200N2309600E3978400,5.749747851,43.8098497,11,86270,sante
r200N2310200E3978200,5.749150813,43.81408727,17,86270,sante
r200N2317800E3971600,5.660848509,43.88007676,31,86211,sante
r200N2317800E3971400,5.659615369,43.87936609,50,86270,sante
r200N2317800E3971200,5.655790365,43.87912992,28,86211,sante
r200N2318200E3971400,5.659195519,43.88237281,25,86270,sante
r200N2309000E4005800,6.090571583,43.81699996,98,86245,sante
r200N2309000E4005800,6.090681648,43.81764214,44,86211,sante
r200N2324000E4040200,6.509407773,43.96784304,67,86270,sante
r200N2335400E3982200,5.780701769,44.04330464,53,86245,sante
r200N2335400E3982200,5.780701769,44.04330464,71,86211,sante
r200N2335400E3982200,5.780701769,44.04330464,45,86211,sante
r200N2368200E4049600,6.600983702,44.36998395,52,86270,sante
r200N2368200E4049600,6.600983702,44.36998395,68,86211,sante
r200N2311600E3997600,5.987357283,43.8374524,28,86245,sante
r200N2311600E3997200,5.981904967,43.83683902,82,86245,sante
r200N2311600E3997000,5.979048209,43.83579314,100,86211,sante
r200N2358600E4032600,6.395922546,44.2754635,60,86270,sante
r200N2318200E3988000,5.864455238,43.89226375,273,86212,sante
r200N2317800E3988000,5.865087203,43.88851709,44,86245,sante
r200N2317800E3988200,5.865895322,43.88882859,81,86226,sante
r200N2341600E4001200,6.012651177,44.10961231,50,86245,sante
r200N2341800E4001000,6.01160242,44.11013063,26,86270,sante
r200N2341800E4001200,6.012365498,44.1113595,300,86211,sante
r200N2316800E3986200,5.842516387,43.87742896,53,86211,sante
r200N2316800E3986200,5.842277305,43.87740505,48,86270,sante
r200N2316600E3985800,5.839059661,43.87630125,75,86245,sante
r200N2264000E3943400,5.350331984,43.3797968,18,86211,sante
r200N2268800E3938000,5.280063274,43.4194002,42,86270,sante
r200N2264000E3943400,5.350428356,43.38004638,60,86211,sante
r200N2268200E3939600,5.299944628,43.41574529,119,86245,sante
r200N2268800E3938000,5.280063274,43.4194002,33,86270,sante
r200N2267600E3941600,5.325240995,43.41119273,596,86270,sante
r200N2263800E3943400,5.351538561,43.37868948,53,86211,sante
r200N2264800E3942400,5.337229433,43.38671449,30,86211,sante
r200N2267400E3942000,5.331543955,43.40924333,20,86270,sante
r200N2270200E3967400,5.640405092,43.44864866,262,86245,sante
r200N2283000E3919000,5.03548212,43.53751694,2241,86211,sante
r200N2284600E3918800,5.03148467,43.55044012,47,86211,sante
r200N2284400E3919000,5.035840247,43.54868559,65,86270,sante
r200N2284400E3920000,5.04647849,43.55092503,97,86245,sante
r200N2311800E3895800,4.726835728,43.78111674,88,86212,sante
r200N2311800E3895600,4.724078087,43.78101121,50,86212,sante
r200N2252600E3950200,5.442880057,43.28126451,36,86211,sante
r200N2252600E3950200,5.442880057,43.28126451,68,86211,sante
r200N2255600E3949800,5.436112991,43.30817136,98,86245,sante
r200N2255000E3949600,5.43410941,43.3021537,130,86211,sante
r200N2255000E3949000,5.427004556,43.30228804,40,86245,sante
r200N2288800E3846200,4.134844066,43.5411397,36,86211,sante
r200N2288600E3846400,4.136270351,43.54075757,149,86245,sante
r200N2288000E3846400,4.13756568,43.53531399,35,86212,sante
r200N2287400E3847000,4.146778301,43.5305116,83,86245,sante
r200N2288600E3846400,4.136270351,43.54075757,86,86212,sante
r200N2288200E3846400,4.137908789,43.53642236,5,86211,sante
r200N2288200E3846400,4.137908789,43.53642236,52,86211,sante
r200N2340400E3794000,3.439537766,43.96632736,45,4711B,alim
r200N2342600E3797400,3.480495117,43.98924181,30,4711B,alim
r200N2356400E3798200,3.475766899,44.11415875,88,4711B,alim
r200N2340200E3806200,3.591566715,43.97433951,1951,4711D,alim
r200N2341800E3807200,3.60333072,43.98934726,120,4711B,alim
r200N2342000E3807600,3.607569927,43.99131794,100,4711B,alim
r200N2342000E3807800,3.609241028,43.99110268,2500,4711D,alim
r200N2342000E3807800,3.609896459,43.99144269,1202,4711D,alim
r200N2341600E3808200,3.613890199,43.98872602,860,4711D,alim
r200N2345200E3809400,3.626321396,44.02082989,120,4711B,alim
r200N2351600E3811200,3.641560826,44.08066044,70,4711B,alim
r200N2344600E3813200,3.674712144,44.0189976,120,4711B,alim
r200N2345600E3813400,3.674465627,44.02802756,47,4711B,alim
r200N2359600E3815200,3.682815368,44.15568538,113,4711B,alim
r200N2359600E3815200,3.682990566,44.15584613,60,4711B,alim
r200N2347800E3815600,3.700365579,44.04890366,120,4711B,alim
r200N2347800E3815600,3.700664493,44.04880306,90,4711B,alim
r200N2340000E3816200,3.716581877,43.97962874,96,4711B,alim
r200N2355000E3821200,3.761966597,44.11915919,80,4711B,alim
r200N2337400E3827400,3.856211899,43.96538125,90,4711B,alim
r200N2337000E3827400,3.858431484,43.96096962,740,4711D,alim
r200N2336800E3827600,3.85894177,43.96044491,1200,4711D,alim
r200N2346400E3828000,3.856331222,44.04661394,120,4711B,alim
r200N2352600E3830800,3.88373659,44.10438066,990,4711D,alim
r200N2352800E3830800,3.885031842,44.10521126,120,4711B,alim
r200N2352800E3831200,3.89004305,44.10545408,400,4711D,alim
r200N2333800E3835000,3.95376991,43.93895871,120,4711B,alim
r200N2350800E3836400,3.956570449,44.09237274,50,4711B,alim
r200N2350800E3836400,3.957003263,44.09283586,120,4711B,alim
r200N2350800E3836600,3.958054815,44.09196904,120,4711B,alim
r200N2347600E3837400,3.97084292,44.06489305,2085,4711D,alim
r200N2347400E3837400,3.971682107,44.06200936,774,4711D,alim
r200N2347200E3837600,3.973680436,44.06144893,838,4711D,alim
r200N2383200E3837600,3.939782648,44.38425662,100,4711B,alim
r200N2329400E3837800,3.993708612,43.90134042,990,4711D,alim
r200N2331200E3838000,3.993393137,43.9162417,120,4711B,alim
r200N2379200E3838200,3.950672995,44.34905645,80,4711B,alim
r200N2330400E3838200,3.998424356,43.90964586,64,4711B,alim
r200N2330200E3838400,4.000279419,43.90910563,90,4711B,alim
r200N2346000E3838400,3.986460587,44.04987366,1811,4711D,alim
r200N2346000E3838400,3.986468598,44.05027203,800,4711D,alim
r200N2346000E3838600,3.986800616,44.04960033,1200,4711D,alim
r200N2346400E3838600,3.986305778,44.05464161,40,4711B,alim
r200N2374200E3839600,3.974801653,44.30383776,66,4711B,alim
r200N2345600E3841200,4.019927436,44.04859864,120,4711B,alim
r200N2372200E3842200,4.008393935,44.28857674,60,4711B,alim
r200N2363400E3843000,4.027051457,44.21096302,60,4711B,alim
r200N2341800E3843400,4.050712105,44.0161746,120,4711B,alim
r200N2363400E3843600,4.03351306,44.21049522,2181,4711D,alim
r200N2362600E3843600,4.035271384,44.20358711,904,4711D,alim
r200N2315600E3843800,4.080280207,43.78097413,2900,4711D,alim
r200N2315600E3844000,4.082861235,43.78162529,704,4711D,alim
r200N2353000E3844200,4.050557697,44.11713208,52,4711B,alim
r200N2315600E3844400,4.08771234,43.78199335,102,4711B,alim
r200N2315800E3844400,4.088620885,43.7840661,40,4711B,alim
r200N2315800E3844400,4.088882344,43.78375396,74,4711B,alim
r200N2315800E3844600,4.089126623,43.7841577,30,4711B,alim
r200N2315800E3844600,4.090279587,43.78311035,80,4711B,alim
r200N2315800E3844600,4.090338027,43.78305959,53,4711B,alim
r200N2316400E3844600,4.089799409,43.78883732,1131,4711D,alim
r200N2315800E3844600,4.090653609,43.78320749,30,4711B,alim
r200N2357200E3844600,4.053183788,44.1552926,150,4711B,alim
r200N2285800E3845200,4.124760805,43.51397097,120,4711B,alim
r200N2284800E3845400,4.127752432,43.5057303,400,4711C,alim
r200N2289600E3845600,4.126823626,43.54789774,32,4711B,alim
r200N2349000E3845800,4.07373422,44.08204557,5755,4711F,alim
r200N2353600E3845800,4.069462594,44.1244505,39,4711B,alim
r200N2349000E3845800,4.073929937,44.08243192,2500,4711F,alim
r200N2286600E3845800,4.13204342,43.52099415,240,4711B,alim
r200N2354000E3845800,4.070952279,44.12692997,80,4711B,alim
r200N2344000E3845800,4.080223629,44.03843458,38,4711B,alim
r200N2289000E3846000,4.13144641,43.54338697,110,4711B,alim
r200N2349200E3846000,4.076410162,44.08398846,34,4711B,alim
r200N2356000E3846000,4.071598047,44.14500618,120,4711C,alim
r200N2349400E3846200,4.077882833,44.08684666,40,4711B,alim
r200N2353000E3846200,4.074620746,44.11943118,34,4711B,alim
r200N2354600E3846200,4.07328486,44.13248335,400,4711D,alim
r200N2354600E3846200,4.073227531,44.13307855,500,4711D,alim
r200N2354600E3846200,4.073854046,44.13263933,1350,4711D,alim
r200N2353600E3846200,4.075947658,44.12403633,30,4711B,alim
r200N2353400E3846200,4.076434193,44.12201824,120,4711C,alim
r200N2288800E3846200,4.135872937,43.54134114,400,4711D,alim
r200N2285800E3846200,4.138789489,43.51396624,120,4711B,alim
r200N2288800E3846400,4.13606521,43.54142159,400,4711D,alim
r200N2288600E3846400,4.136270351,43.54075757,536,4711A,alim
r200N2288800E3846400,4.136486296,43.5410236,2500,4711D,alim
r200N2288000E3846400,4.137143769,43.53510729,30,4711B,alim
r200N2288600E3846400,4.136742664,43.5405615,860,4711D,alim
r200N2288200E3846400,4.137614637,43.53674445,30,4711B,alim
r200N2288000E3846400,4.137972468,43.53420805,120,4711C,alim
r200N2288600E3846400,4.137686614,43.54099119,400,4711D,alim
r200N2353200E3846400,4.07882053,44.12121633,36,4711B,alim
r200N2353200E3846400,4.078808526,44.12162824,38,4711B,alim
r200N2353400E3846400,4.078907585,44.12180127,30,4711B,alim
r200N2353000E3846400,4.0793631,44.11938971,70,4711B,alim
r200N2353000E3846600,4.079668793,44.11844199,30,4711B,alim
r200N2353600E3846600,4.079127487,44.12367088,120,4711B,alim
r200N2353400E3846600,4.079149355,44.12353153,83,4711B,alim
r200N2316200E3846600,4.113740633,43.78825166,653,4711D,alim
r200N2353600E3846600,4.079146567,44.12517739,72,4711B,alim
r200N2354000E3846600,4.079062102,44.12778399,47,4711B,alim
r200N2353400E3846600,4.079682722,44.12250056,30,4711B,alim
r200N2352000E3846600,4.081042457,44.10943869,50,4711B,alim
r200N2350800E3846600,4.082172089,44.09883035,987,4711D,alim
r200N2288600E3846600,4.139194558,43.54078174,992,4711D,alim
r200N2354400E3846600,4.078971718,44.13179662,68,4711B,alim
r200N2353400E3846600,4.080063931,44.12345039,400,4711D,alim
r200N2353400E3846600,4.080115978,44.12331064,400,4711D,alim
r200N2353400E3846600,4.080943347,44.12235344,55,4711B,alim
r200N2354000E3846600,4.080742785,44.12773967,1184,4711D,alim
r200N2353200E3846600,4.081393359,44.12151672,30,4711B,alim
r200N2353800E3846600,4.080919071,44.12629,95,4711B,alim
r200N2287400E3846800,4.142426407,43.52988085,70,4711B,alim
r200N2287800E3846800,4.142827976,43.53390706,870,4711D,alim
r200N2286600E3847000,4.146171147,43.52264287,400,4711C,alim
r200N2287200E3847000,4.145801202,43.52718039,399,4711B,alim
r200N2353600E3847000,4.085800489,44.12483696,30,4711B,alim
r200N2357400E3847200,4.083188316,44.15835756,240,4711B,alim
r200N2287200E3847200,4.14759077,43.52872269,120,4711B,alim
r200N2285800E3847200,4.149410406,43.51605459,400,4711D,alim
r200N2285800E3847200,4.149401181,43.51619534,400,4711D,alim
r200N2285800E3847200,4.14942382,43.51611895,400,4711D,alim
r200N2285800E3847200,4.149762057,43.51583397,2374,4711D,alim
r200N2286000E3847200,4.14977001,43.51655351,400,4711D,alim
r200N2356000E3847200,4.086310036,44.1462004,734,4711D,alim
r200N2351600E3847400,4.09082986,44.10724804,6700,4711F,alim
r200N2355200E3847400,4.088371222,44.13979763,55,4711B,alim
r200N2351800E3847400,4.091699881,44.10809331,2500,4711F,alim
r200N2353600E3847400,4.090528264,44.12528621,120,4711B,alim
r200N2355400E3847400,4.088908433,44.14181567,50,4711B,alim
r200N2355200E3847400,4.089700329,44.13938396,2500,4711F,alim
r200N2338200E3847400,4.105657996,43.98643784,1075,4711D,alim
r200N2353600E3847600,4.091426518,44.12466744,31,4711B,alim
r200N2351600E3847600,4.093212556,44.10752295,2500,4711F,alim
r200N2355200E3847600,4.090341757,44.13937521,2500,4711F,alim
r200N2354600E3847600,4.090945879,44.13481265,141,4711C,alim
r200N2355400E3847600,4.090881733,44.14068596,1759,4711D,alim
r200N2354800E3847600,4.091467964,44.13572449,30,4711B,alim
r200N2338600E3847600,4.106875858,43.98992072,75,4711B,alim
r200N2338400E3847600,4.107867268,43.98834641,100,4711B,alim
r200N2355200E3847800,4.0927142,44.13973459,2500,4711F,alim
r200N2355200E3847800,4.093060339,44.13934787,11181,4711F,alim
r200N2352400E3847800,4.096184772,44.11432088,7296,4711F,alim
r200N2352200E3847800,4.096790293,44.11258748,24504,4711F,alim
r200N2351800E3848000,4.098485843,44.10921735,266,4711A,alim
r200N2367800E3848000,4.085545321,44.25273608,88,4711B,alim
r200N2352200E3848200,4.100212832,44.11255919,599,4711D,alim
r200N2357400E3848200,4.095520312,44.1602526,736,4711D,alim
r200N2350400E3848400,4.10548302,44.09766275,480,4711D,alim
r200N2352200E3848400,4.104723402,44.11355555,120,4711B,alim
r200N2355000E3848600,4.104012927,44.13852541,2002,4711D,alim
r200N2331800E3848600,4.125722951,43.92932948,30,4711B,alim
r200N2335800E3848600,4.122444965,43.96563216,50,4711B,alim
r200N2353400E3848600,4.106165645,44.12506584,1600,4711D,alim
r200N2353600E3848600,4.106207364,44.1266668,997,4711D,alim
r200N2354800E3848800,4.105978107,44.13686081,120,4711B,alim
r200N2312200E3849000,4.147069723,43.75478772,35,4711B,alim
r200N2371800E3849200,4.095261077,44.2907242,120,4711B,alim
r200N2351400E3849600,4.118760846,44.1075289,77,4711B,alim
r200N2357000E3849600,4.115413898,44.15777017,849,4711D,alim
r200N2371600E3849800,4.103721009,44.28914856,1420,4711D,alim
r200N2354000E3850000,4.121218201,44.13116455,999,4711D,alim
r200N2353800E3850000,4.121812294,44.12945047,323,4711A,alim
r200N2314200E3850000,4.158390347,43.77315782,58,4711B,alim
r200N2346200E3850000,4.129257999,44.0605309,100,4711B,alim
r200N2314200E3850000,4.15870131,43.77283958,120,4711B,alim
r200N2371200E3850200,4.107355045,44.28599844,800,4711D,alim
r200N2322800E3850400,4.156710533,43.85048266,30,4711B,alim
r200N2355400E3850600,4.129103341,44.14293669,120,4711B,alim
r200N2292400E3850800,4.187010913,43.57778405,120,4711B,alim
r200N2291200E3850800,4.18912937,43.56577729,30,4711B,alim
r200N2291200E3850800,4.189786744,43.56649857,45,4711B,alim
r200N2292600E3850800,4.1886232,43.57828329,400,4711D,alim
r200N2308200E3850800,4.174995443,43.71908756,40,4711B,alim
r200N2292600E3851000,4.189665406,43.5784802,1276,4711D,alim
r200N2370800E3851000,4.118154385,44.28174874,80,4711B,alim
r200N2308200E3851000,4.175617741,43.71916526,120,4711B,alim
r200N2291200E3851000,4.192437712,43.56679415,30,4711B,alim
r200N2344400E3851200,4.145477952,44.04550163,1170,4711D,alim
r200N2291400E3851200,4.19495536,43.5682241,47,4711B,alim
r200N2298000E3851400,4.191592061,43.62882542,400,4711D,alim
r200N2298000E3851600,4.192689433,43.62907828,890,4711D,alim
r200N2292200E3851600,4.199002404,43.5767376,400,4711D,alim
r200N2292400E3851600,4.198935721,43.57794598,400,4711D,alim
r200N2298600E3851800,4.194697259,43.63409443,90,4711B,alim
r200N2373600E3851800,4.127491125,44.30865655,70,4711B,alim
r200N2359000E3852600,4.150285585,44.17710823,120,4711C,alim
r200N2307600E3852800,4.19837489,43.71476693,980,4711D,alim
r200N2315400E3852800,4.192221757,43.78534396,60,4711B,alim
r200N2315400E3852800,4.192757717,43.7862857,120,4711B,alim
r200N2305200E3853000,4.202794681,43.69323817,2900,4711D,alim
r200N2358200E3853000,4.156659656,44.17006581,37,4711B,alim
r200N2358000E3853200,4.157330741,44.16934334,800,4711D,alim
r200N2304000E3853200,4.207605677,43.68394209,70,4711B,alim
r200N2326600E3853400,4.189195306,43.88726941,45,4711B,alim
r200N2315000E3853600,4.203455555,43.78238834,1934,4711D,alim
r200N2304400E3853800,4.214457271,43.6871216,120,4711B,alim
r200N2354200E3854000,4.172034628,44.1348747,100,4711B,alim
r200N2310000E3854400,4.217147939,43.73744034,2020,4711D,alim
r200N2310600E3854600,4.219035216,43.74338825,60,4711B,alim
r200N2309000E3854800,4.223422965,43.72866148,75,4711B,alim
r200N2339400E3855600,4.204585145,44.00346604,107,4711B,alim
r200N2309400E3855600,4.233136695,43.73290063,120,4711B,alim
r200N2319800E3855800,4.224231507,43.82695227,120,4711B,alim
r200N2317600E3856200,4.232800709,43.80801816,400,4711C,alim
r200N2367800E3856800,4.193493314,44.25917754,1065,4711D,alim
r200N2332800E3857000,4.227725818,43.94445008,2000,4711D,alim
r200N2317600E3857000,4.242268818,43.8080037,746,4711D,alim
r200N2368800E3857000,4.1960395,44.26823852,587,4711D,alim
r200N2367800E3857000,4.1975007,44.26013414,400,4711D,alim
r200N2366800E3857200,4.198790065,44.25057877,2390,4711D,alim
r200N2367800E3857200,4.197820102,44.2602242,30,4711B,alim
r200N2304200E3857200,4.256139329,43.68798584,214,4711B,alim
r200N2336800E3857200,4.227480902,43.98133673,180,4711C,alim
r200N2367800E3857200,4.199421729,44.25988125,30,4711B,alim
r200N2317800E3857200,4.245125291,43.80934125,70,4711B,alim
r200N2310800E3857400,4.252216966,43.74729291,120,4711B,alim
r200N2367200E3857400,4.2024296,44.25363438,2015,4711D,alim
r200N2311200E3858000,4.260604194,43.75130735,120,4711B,alim
r200N2342200E3858200,4.23432065,44.03092386,120,4711B,alim
r200N2304400E3858400,4.270090919,43.69022712,974,4711D,alim
r200N2306200E3858400,4.269221431,43.70671732,3465,4711D,alim
r200N2304200E3858400,4.272166933,43.68866495,2500,4711D,alim
r200N2311800E3858600,4.266510637,43.75690062,94,4711B,alim
r200N2318800E3858600,4.261713207,43.82106652,2900,4711D,alim
r200N2304400E3858800,4.276328639,43.69164247,52,4711B,alim
r200N2359600E3859000,4.227931779,44.18743624,30,4711B,alim
r200N2305400E3859000,4.277230101,43.69913562,120,4711B,alim
r200N2330200E3859200,4.257015441,43.92224224,1430,4711D,alim
r200N2330400E3859200,4.257090966,43.92476745,2900,4711D,alim
r200N2365400E3859200,4.2254883,44.23932446,120,4711B,alim
r200N2305200E3859200,4.280985325,43.69755134,64,4711B,alim
r200N2330200E3859200,4.258987871,43.9230289,60,4711B,alim
r200N2330200E3859200,4.259275128,43.92265714,119,4711B,alim
r200N2330400E3859600,4.26369324,43.92464158,65,4711B,alim
r200N2313000E3859600,4.279408911,43.76812132,115,4711B,alim
r200N2312800E3859600,4.279722968,43.76735624,2173,4711D,alim
r200N2314600E3861200,4.296676739,43.783647,1410,4711D,alim
r200N2335600E3861200,4.27855799,43.97228044,202,4711C,alim
r200N2314600E3861400,4.299012894,43.78385575,2500,4711F,alim
r200N2314600E3861400,4.300376506,43.78415657,7570,4711F,alim
r200N2315000E3862200,4.307790527,43.78883919,48,4711B,alim
r200N2311600E3862200,4.312611022,43.757163,59,4711B,alim
r200N2317800E3862600,4.309956431,43.81439422,999,4711D,alim
r200N2321200E3862600,4.307077782,43.84456865,120,4711B,alim
r200N2317800E3862600,4.311072477,43.81350934,400,4711C,alim
r200N2318200E3863000,4.316990288,43.81804885,2500,4711F,alim
r200N2315800E3863200,4.319707853,43.7969761,500,4711A,alim
r200N2315600E3863200,4.319978633,43.79463093,189,4711A,alim
r200N2318000E3863400,4.320111507,43.81540363,83,4711B,alim
r200N2320600E3863400,4.318178144,43.84003558,460,4711D,alim
r200N2317200E3863600,4.324206482,43.8090367,120,4711B,alim
r200N2317200E3863600,4.324341297,43.80894205,40,4711B,alim
r200N2317000E3863600,4.324874496,43.80666381,120,4711B,alim
r200N2317000E3863600,4.325028774,43.80811679,400,4711C,alim
r200N2319000E3863800,4.325841359,43.82502522,1401,4711D,alim
r200N2318000E3863800,4.327042466,43.81600182,103,4711B,alim
r200N2319400E3864000,4.327441769,43.82925499,106,4711B,alim
r200N2317200E3864000,4.329740442,43.81038085,120,4711B,alim
r200N2319600E3864200,4.329043017,43.83113325,120,4711B,alim
r200N2318600E3864400,4.331713083,43.82239113,104,4711B,alim
r200N2319600E3864400,4.331231776,43.83048391,44,4711B,alim
r200N2308400E3864600,4.343986852,43.73097859,836,4711D,alim
r200N2366800E3864600,4.292145553,44.25616967,120,4711B,alim
r200N2318800E3864600,4.336218359,43.8245506,389,4711B,alim
r200N2318600E3864800,4.338309648,43.82197738,115,4711B,alim
r200N2308200E3865000,4.348975311,43.72908175,120,4711B,alim
r200N2320600E3865200,4.340577387,43.84035735,120,4711B,alim
r200N2318000E3865200,4.343245562,43.81757183,25388,4711F,alim
r200N2317800E3865600,4.347113899,43.81647999,1000,4711D,alim
r200N2320200E3865600,4.345839526,43.83738018,44,4711B,alim
r200N2317600E3865600,4.348414887,43.81462979,120,4711B,alim
r200N2320200E3865600,4.346218374,43.8378489,53,4711B,alim
r200N2321200E3865600,4.345458016,43.84577039,30,4711B,alim
r200N2320000E3865600,4.34677148,43.83653639,30,4711B,alim
r200N2320200E3865600,4.346812689,43.83745012,80,4711B,alim
r200N2318200E3865600,4.348841975,43.81905988,120,4711B,alim
r200N2319800E3865800,4.348365113,43.83358405,400,4711D,alim
r200N2318400E3865800,4.349548338,43.82167237,272,4711A,alim
r200N2318600E3865800,4.350970638,43.82293166,88,4711B,alim
r200N2319800E3865800,4.350081888,43.83332171,30,4711B,alim
r200N2319600E3865800,4.350155703,43.83268964,208,4711C,alim
r200N2319800E3866000,4.350447181,43.83481135,2500,4711F,alim
r200N2319800E3866000,4.350557123,43.83474121,50,4711B,alim
r200N2317400E3866000,4.354497361,43.81342537,120,4711B,alim
r200N2319400E3866000,4.353156439,43.82981128,30,4711B,alim
r200N2319800E3866200,4.352808549,43.83408568,89,4711B,alim
r200N2319000E3866200,4.353774372,43.82776275,120,4711B,alim
r200N2319800E3866200,4.353460209,43.83395089,100,4711B,alim
r200N2319600E3866200,4.354169184,43.83345167,30,4711B,alim
r200N2319600E3866200,4.354872533,43.83347611,60,4711B,alim
r200N2320200E3866200,4.354873879,43.83713695,52,4711B,alim
r200N2319200E3866400,4.355732498,43.82917271,38,4711B,alim
r200N2320000E3866400,4.355165918,43.83653543,400,4711D,alim
r200N2320000E3866400,4.355207905,43.83675275,400,4711D,alim
r200N2320400E3866400,4.354990895,43.84053063,70,4711B,alim
r200N2319400E3866400,4.356419701,43.83009894,57,4711B,alim
r200N2319400E3866400,4.35671977,43.83118486,400,4711D,alim
r200N2320000E3866400,4.356680997,43.83626363,50,4711B,alim
r200N2319400E3866400,4.357196365,43.83163426,41,4711B,alim
